x-axis,1,3
-5.00000E-06,-72.26562500E-03,+4.93700003624E+00
-4.99000E-06,-58.59375000E-03,+4.94676566124E+00
-4.98000E-06,-74.21875000E-03,+4.93504691124E+00
-4.97000E-06,-74.21875000E-03,+4.95067191124E+00
-4.96000E-06,-60.54687500E-03,+4.94481253624E+00
-4.95000E-06,-70.31250000E-03,+4.94676566124E+00
-4.94000E-06,-76.17187500E-03,+4.93700003624E+00
-4.93000E-06,-70.31250000E-03,+4.95067191124E+00
-4.92000E-06,-74.21875000E-03,+4.95262503624E+00
-4.91000E-06,-66.40625000E-03,+4.95653128624E+00
-4.90000E-06,-80.07812500E-03,+4.95653128624E+00
-4.89000E-06,-72.26562500E-03,+4.93895316124E+00
-4.88000E-06,-68.35937500E-03,+4.91746878624E+00
-4.87000E-06,-66.40625000E-03,+4.92723441124E+00
-4.86000E-06,-74.21875000E-03,+4.92918753624E+00
-4.85000E-06,-74.21875000E-03,+4.94285941124E+00
-4.84000E-06,-70.31250000E-03,+4.94285941124E+00
-4.83000E-06,-82.03125000E-03,+4.95262503624E+00
-4.82000E-06,-78.12500000E-03,+4.95262503624E+00
-4.81000E-06,-82.03125000E-03,+4.95262503624E+00
-4.80000E-06,-70.31250000E-03,+4.94285941124E+00
-4.79000E-06,-78.12500000E-03,+4.93700003624E+00
-4.78000E-06,-80.07812500E-03,+4.95848441124E+00
-4.77000E-06,-85.93750000E-03,+4.92723441124E+00
-4.76000E-06,-85.93750000E-03,+4.93309378624E+00
-4.75000E-06,-62.50000000E-03,+4.93700003624E+00
-4.74000E-06,-70.31250000E-03,+4.94285941124E+00
-4.73000E-06,-62.50000000E-03,+4.93700003624E+00
-4.72000E-06,-78.12500000E-03,+4.94090628624E+00
-4.71000E-06,-89.84375000E-03,+4.95653128624E+00
-4.70000E-06,-80.07812500E-03,+4.93895316124E+00
-4.69000E-06,-89.84375000E-03,+4.93700003624E+00
-4.68000E-06,-83.98437500E-03,+4.93309378624E+00
-4.67000E-06,-78.12500000E-03,+4.93700003624E+00
-4.66000E-06,-82.03125000E-03,+4.94090628624E+00
-4.65000E-06,-64.45312500E-03,+4.93114066124E+00
-4.64000E-06,-80.07812500E-03,+4.94090628624E+00
-4.63000E-06,-58.59375000E-03,+4.94285941124E+00
-4.62000E-06,-68.35937500E-03,+4.95262503624E+00
-4.61000E-06,-62.50000000E-03,+4.94676566124E+00
-4.60000E-06,-52.73437500E-03,+4.92723441124E+00
-4.59000E-06,-70.31250000E-03,+4.93114066124E+00
-4.58000E-06,-76.17187500E-03,+4.94871878624E+00
-4.57000E-06,-72.26562500E-03,+4.96043753624E+00
-4.56000E-06,-66.40625000E-03,+4.95262503624E+00
-4.55000E-06,-78.12500000E-03,+4.95067191124E+00
-4.54000E-06,-70.31250000E-03,+4.94481253624E+00
-4.53000E-06,-85.93750000E-03,+4.93114066124E+00
-4.52000E-06,-66.40625000E-03,+4.95262503624E+00
-4.51000E-06,-76.17187500E-03,+4.94481253624E+00
-4.50000E-06,-70.31250000E-03,+4.94481253624E+00
-4.49000E-06,-70.31250000E-03,+4.96043753624E+00
-4.48000E-06,-62.50000000E-03,+4.94871878624E+00
-4.47000E-06,-68.35937500E-03,+4.93309378624E+00
-4.46000E-06,-66.40625000E-03,+4.94481253624E+00
-4.45000E-06,-66.40625000E-03,+4.94481253624E+00
-4.44000E-06,-85.93750000E-03,+4.95653128624E+00
-4.43000E-06,-80.07812500E-03,+4.94676566124E+00
-4.42000E-06,-78.12500000E-03,+4.94481253624E+00
-4.41000E-06,-83.98437500E-03,+4.95848441124E+00
-4.40000E-06,-78.12500000E-03,+4.95262503624E+00
-4.39000E-06,-68.35937500E-03,+4.95262503624E+00
-4.38000E-06,-70.31250000E-03,+4.94481253624E+00
